study_accession	secondary_study_accession	sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	study_alias	run_alias	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp
PRJEB9853	ERP011001	SAMEA3870740	ERX1327822	ERR1256215	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:837-348	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256215/ERR1256215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256215/ERR1256215_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256215/ERR1256215_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256215/ERR1256215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256215/3317C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256215/3317C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870741	ERX1327823	ERR1256216	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-349	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256216/ERR1256216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256216/ERR1256216_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256216/ERR1256216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256216/ERR1256216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256216/3317C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256216/3317C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870742	ERX1327824	ERR1256217	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256217/ERR1256217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256217/ERR1256217_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256217/ERR1256217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256217/ERR1256217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256217/3317C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256217/3317C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870743	ERX1327825	ERR1256218	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256218/ERR1256218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256218/ERR1256218_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256218/ERR1256218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256218/ERR1256218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256218/3318C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256218/3318C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870744	ERX1327826	ERR1256219	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256219/ERR1256219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256219/ERR1256219_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256219/ERR1256219_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256219/ERR1256219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256219/3318C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256219/3318C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870745	ERX1327827	ERR1256220	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256220/ERR1256220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256220/ERR1256220_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256220/ERR1256220_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256220/ERR1256220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256220/3318C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256220/3318C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870746	ERX1327828	ERR1256221	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:838-354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256221/ERR1256221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256221/ERR1256221_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256221/ERR1256221_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256221/ERR1256221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256221/3323C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256221/3323C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870747	ERX1327829	ERR1256222	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256222/ERR1256222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256222/ERR1256222_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256222/ERR1256222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256222/ERR1256222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256222/3323C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256222/3323C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870748	ERX1327830	ERR1256223	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256223/ERR1256223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256223/ERR1256223_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256223/ERR1256223_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256223/ERR1256223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256223/3323C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256223/3323C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870749	ERX1327831	ERR1256224	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-357	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256224/ERR1256224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256224/ERR1256224_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256224/ERR1256224_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256224/ERR1256224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256224/3324C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256224/3324C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870750	ERX1327832	ERR1256225	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-358	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256225/ERR1256225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256225/ERR1256225_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256225/ERR1256225_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256225/ERR1256225_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256225/3324C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256225/3324C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870751	ERX1327833	ERR1256226	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-359	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256226/ERR1256226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256226/ERR1256226_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256226/ERR1256226_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256226/ERR1256226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256226/3324C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256226/3324C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870752	ERX1327834	ERR1256227	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:839-360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256227/ERR1256227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256227/ERR1256227_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256227/ERR1256227_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256227/ERR1256227_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256227/3326C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256227/3326C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870753	ERX1327835	ERR1256228	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256228/ERR1256228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256228/ERR1256228_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256228/ERR1256228_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256228/ERR1256228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256228/3326C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256228/3326C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870754	ERX1327836	ERR1256229	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256229/ERR1256229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256229/ERR1256229_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256229/ERR1256229_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256229/ERR1256229_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256229/3326C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256229/3326C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870755	ERX1327837	ERR1256230	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256230/ERR1256230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256230/ERR1256230_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256230/ERR1256230_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256230/ERR1256230_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256230/3330C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256230/3330C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870756	ERX1327838	ERR1256231	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256231/ERR1256231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256231/ERR1256231_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256231/ERR1256231_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256231/ERR1256231_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256231/3330C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256231/3330C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870757	ERX1327839	ERR1256232	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-365	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256232/ERR1256232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256232/ERR1256232_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256232/ERR1256232_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256232/ERR1256232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256232/3330C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256232/3330C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870758	ERX1327840	ERR1256233	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256233/ERR1256233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256233/ERR1256233_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256233/ERR1256233_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256233/ERR1256233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256233/3331C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256233/3331C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870759	ERX1327841	ERR1256234	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:840-367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256234/ERR1256234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256234/ERR1256234_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256234/ERR1256234_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256234/ERR1256234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256234/3331C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256234/3331C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870760	ERX1327842	ERR1256235	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256235/ERR1256235.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256235/ERR1256235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256235/3331C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256235/3331C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870761	ERX1327843	ERR1256236	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256236/ERR1256236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256236/ERR1256236_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256236/ERR1256236_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256236/ERR1256236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256236/3335C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256236/3335C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870762	ERX1327844	ERR1256237	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256237/ERR1256237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256237/ERR1256237_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256237/ERR1256237_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256237/ERR1256237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256237/3335C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256237/3335C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870763	ERX1327845	ERR1256238	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256238/ERR1256238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256238/ERR1256238_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256238/ERR1256238_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256238/ERR1256238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256238/3335C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256238/3335C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870764	ERX1327846	ERR1256239	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-372	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256239/ERR1256239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256239/ERR1256239_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256239/ERR1256239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256239/ERR1256239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256239/3339C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256239/3339C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870765	ERX1327847	ERR1256240	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:841-373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256240/ERR1256240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256240/ERR1256240_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256240/ERR1256240_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256240/ERR1256240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256240/3339C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256240/3339C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870766	ERX1327848	ERR1256241	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:842-374	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256241/ERR1256241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256241/ERR1256241_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256241/ERR1256241_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256241/ERR1256241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256241/3339C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256241/3339C.6M_run1_R2.fastq.gz	
